nombre,area_ha,ndvi_mean,ndvi_stdDev,evi2_mean,evi2_stdDev,nirv_mean,nirv_stdDev,ndwi_mean,nbr_mean,lai_mean,lai_stdDev,ndvi_slope_mean,ndvi_intercept_mean,ndvi_2015,ndvi_2016,ndvi_2017,ndvi_2018,ndvi_2019,ndvi_2020,ndvi_2021,ndvi_2022,ndvi_2023,ndvi_2024,evi2_2015,evi2_2016,evi2_2017,evi2_2018,evi2_2019,evi2_2020,evi2_2021,evi2_2022,evi2_2023,evi2_2024,nirv_2015,nirv_2016,nirv_2017,nirv_2018,nirv_2019,nirv_2020,nirv_2021,nirv_2022,nirv_2023,nirv_2024,ndvi_doy00_mean,ndvi_doy01_mean,ndvi_doy02_mean,ndvi_doy03_mean,ndvi_doy04_mean,ndvi_doy05_mean,ndvi_doy06_mean,ndvi_doy07_mean,ndvi_doy08_mean,ndvi_doy09_mean,ndvi_doy10_mean,ndvi_doy11_mean,ndvi_doy12_mean,ndvi_doy13_mean,ndvi_doy14_mean,ndvi_doy15_mean,ndvi_doy16_mean,ndvi_doy17_mean,ndvi_doy18_mean,ndvi_doy19_mean,ndvi_doy20_mean,ndvi_doy21_mean,ndvi_doy22_mean,ndvi_doy23_mean,agb_mean,agb_stdDev,cStockMg_mean,cStockMg_stdDev,co2eq_mean,soilC_mean,cobBos,mesh_mean,mesh_stdDev,loss_ha_2001,loss_ha_2002,loss_ha_2003,loss_ha_2004,loss_ha_2005,loss_ha_2006,loss_ha_2007,loss_ha_2008,loss_ha_2009,loss_ha_2010,loss_ha_2011,loss_ha_2012,loss_ha_2013,loss_ha_2014,loss_ha_2015,loss_ha_2016,loss_ha_2017,loss_ha_2018,loss_ha_2019,loss_ha_2020,loss_ha_2021,loss_ha_2022,loss_ha_2023,lai_sd,fpar_mean,npp_gC_m2_d,gpp_gC_m2_d,fwi_anual_mean,ffmc_m01,ffmc_m02,ffmc_m03,ffmc_m04,ffmc_m05,ffmc_m06,ffmc_m07,ffmc_m08,ffmc_m09,ffmc_m10,ffmc_m11,ffmc_m12,dmc_m01,dmc_m02,dmc_m03,dmc_m04,dmc_m05,dmc_m06,dmc_m07,dmc_m08,dmc_m09,dmc_m10,dmc_m11,dmc_m12,dc_m01,dc_m02,dc_m03,dc_m04,dc_m05,dc_m06,dc_m07,dc_m08,dc_m09,dc_m10,dc_m11,dc_m12,isi_m01,isi_m02,isi_m03,isi_m04,isi_m05,isi_m06,isi_m07,isi_m08,isi_m09,isi_m10,isi_m11,isi_m12,bui_m01,bui_m02,bui_m03,bui_m04,bui_m05,bui_m06,bui_m07,bui_m08,bui_m09,bui_m10,bui_m11,bui_m12,fwi_m01,fwi_m02,fwi_m03,fwi_m04,fwi_m05,fwi_m06,fwi_m07,fwi_m08,fwi_m09,fwi_m10,fwi_m11,fwi_m12,precip_mean_mm,et_mean_mm,ea_mm,escorrentia_mm,wri_score,shannon_H,pielou_J,cls0,cls1,cls2,cls3,cls4,cls5,cls6,cStockMg,co2eq,soilC
Argueta,2796.149199267269,0.7143247732521725,0.1736481382538071,0.3502681268377771,0.0884153621386471,0.1608237038970105,0.0486027851440879,0.2491319968471816,0.4974236661700451,0.3212755644704846,0.1173513542212124,-0.000910912339749707,0.718776572679528,0.7320819094615035,0.6980893787198814,0.6960809736728163,0.7461788645046814,0.7132744835283443,0.6851770341810405,0.7515870441589828,0.7111200351239079,0.7284623150678232,0.6847226330875759,0.3718549493924402,0.3533329452537728,0.3403607696897027,0.3788974321845681,0.356351855540367,0.3379397879010503,0.3775112598778664,0.3485111619681955,0.3588017250326099,0.328070352775291,0.1732991490220281,0.1626545241780284,0.1551529978850614,0.1770069976078466,0.164069564670965,0.1540884722385292,0.1765712336437375,0.1599665370053572,0.1657120496911097,0.1485462878789347,,,,,,,,,,,,,,,,,,,,,,,,,101.64279161223337,67.94556510504466,47.77211205774988,31.93441559937025,175.32365125194173,114.65306893859994,68.6136010450215,22.652991063552665,2.9459224457319158,1.4398821105957031,0.4499665100097657,1.1698715698242188,6.65937836303711,0.2699777282714843,0.4499515258789063,3.599686108398437,3.149745227050781,0.6299403564453124,0.0,1.7998191467285156,0.2699780090332031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3398196105957023,1.2599107666015628,2.1598429809570314,1.281450944495045,0.6770154245800435,4.4676,8.4884,0.7512563550160226,85.03199528712105,84.49087395191071,76.80066538010604,62.22972784994744,41.77426970919195,31.265481624123648,46.4558136855325,39.82476131886201,30.84719547253575,37.41680422808679,62.87310473456579,82.66885439237947,6.519176260577543,6.723286391317848,6.973864020663043,7.356291439505576,7.034248578681232,6.632120956196777,6.726719597713948,6.571582463085062,6.38536576206831,6.340270582553687,6.375288916599417,6.398107926382048,17.114555293958563,17.235522005997176,17.43131825156786,18.81995148554716,20.2623666709721,21.114865049015396,21.376421477163998,20.69089937182117,19.3710924446106,18.31942966656952,17.212534835607364,17.12071090679388,2.627922493920144,2.439401563253846,1.049145843353417,0.5471316633016946,0.0558555660924637,0.0056873005900325,0.1278032648636296,0.0400841732123188,0.0049802386948858,0.0245488400556844,0.593674557439307,1.93198211734125,6.678507421113412,6.807674908216706,6.973194289479438,7.441116885231614,7.5316943402765695,7.429930708314671,7.529774611819007,7.326103441867611,7.001172585656084,6.798347581296063,6.620354460225654,6.61554655670004,3.694100757790399,3.00761728978174,0.555446780751489,0.2994146073455282,0.0307599057242766,0.0031097604590122,0.0703611749477035,0.0217595491249892,0.0026419919876497,0.0128322880748861,0.3062639231920959,1.010768231012502,1135.0673610760114,311.33386837404885,789.5486827163318,345.51867835967823,3.044036770048048,1.663,0.8546,0.158699523718258,0.3284991139783921,0.0202084370740981,0.084355413421647,0.2735716013005368,0.063678789077201,0.0709871214298661,47.772,175.323,114.653
Barreneché - María Tecún,1308.7633101831625,0.7137138344876712,0.176684038518856,0.3653097523947613,0.0953475510644377,0.1699757095812616,0.0535400582408796,0.2552801181086787,0.5059668555350358,0.3212862352769566,0.1198365393892561,-0.0026392735406801,0.7300458222088398,0.7584627501557988,0.6999927731944999,0.6989199435084827,0.750507244550213,0.707345186737947,0.6870479542927048,0.7598819130046885,0.7108284928449713,0.7275386901327526,0.6811659643357284,0.4100586603252718,0.3617332632290264,0.3554985324530503,0.3961629196326661,0.3633802145084228,0.3529485585979003,0.4036019403198165,0.3636642498964652,0.375999448836763,0.3389266224627503,0.1963024261518873,0.1680144108366368,0.1640546069124227,0.1878516991451269,0.168722032919955,0.1631000880528784,0.1923886742770455,0.1692289974833909,0.1759970233929866,0.1554058176260756,,,,,,,,,,,,,,,,,,,,,,,,,106.12537987395557,67.43555256714848,49.87892854075922,31.69470970655912,183.0556677445864,119.70942849782212,70.02159294590332,22.74095940008535,2.956977346272014,0.0,0.0899893127441406,0.0899900329589843,1.909524236486098,0.6708543459185432,0.0,1.5771074885589005,1.8897687072753908,1.0798719299316406,0.4499442871093749,0.7336755930463006,1.079873114013672,0.08998916015625,0.0899891845703125,0.0,0.0899891357421875,3.059622302246094,0.1799780151367187,0.0,0.0,0.0,0.0,0.0,1.2273474699423437,0.6706169151940887,4.589,8.7191,0.7361947127274356,84.98186831894178,84.33014119704525,76.32385653115054,61.32810726942956,41.09340857603709,31.026532163873387,46.41248933572744,39.670749787950086,30.65778467586541,37.21256894677342,62.78994334760964,82.66027519550315,6.525236980486119,6.72819310218149,6.973582104304279,7.340136436320911,7.015608503560454,6.627621045232695,6.7335809206464665,6.574202304852999,6.385025177788736,6.3410005235014,6.378748049178631,6.403174859804616,17.128063642862212,17.247429805272287,17.439669124884546,18.822908896800456,20.26553937694005,21.121849333572392,21.38801626982448,20.701041655228444,19.37947901164464,18.32858050827168,17.224003454262878,17.133890897922818,2.6152226290581697,2.3946061899969666,1.024972719114854,0.5197574498129454,0.0513941975920477,0.0054032806932591,0.1271458714775509,0.0390273981324628,0.0047703598924751,0.0236427153117658,0.5921619241778283,1.9353598964789904,6.684258661811637,6.81251236558261,6.974719830345644,7.433340837086564,7.5214296294241,7.4281718820312195,7.535868012006468,7.329320700506351,7.002333749089887,6.800340326538174,6.624340107313011,6.62071501630137,3.643810814556825,2.861533970923071,0.5426978578413758,0.2843435088686193,0.0282965696800798,0.0029542476257385,0.0700272686271794,0.0211896515250407,0.0025307923235006,0.0123599113982969,0.3055728837672107,1.05901907559229,1163.0673538706606,323.8451367441872,809.0253747481833,354.0419791224774,3.044036770048048,1.6728,0.8596,0.1554933643802072,0.3946555101435484,0.0524451848929028,0.097530539439435,0.1892533215987408,0.0504498170258761,0.0601722625192892,49.879,183.056,119.71
Cerro Chuitinamit,736.8743983780508,0.7451945086959494,0.0964534076691698,0.4126547624036988,0.0908548681903412,0.1977141856066811,0.0489609354507429,0.2406687901255486,0.5180963500464817,0.3356439864685726,0.0682397539397821,-0.0021401663601762,0.7425140597559693,0.7565011827508257,0.7224452830242428,0.7459319802967534,0.7331901565643228,0.7301674079004928,0.6856796399424204,0.7865852515027824,0.7159748117717443,0.7623140380588748,0.6900433595392944,0.4465439283841451,0.404304698536009,0.414338201914908,0.4050706425776544,0.4085583412065992,0.3690656844433735,0.4541764676421023,0.3873024774837169,0.4287685600342721,0.3658550511744968,0.2202483178141944,0.1935177583423216,0.1993631606914214,0.1934567392678375,0.1956689248412175,0.1717659557260605,0.223999815000096,0.1825882395289389,0.2076229925556522,0.1693806808117574,,,,,,,,,,,,,,,,,,,,,,,,,127.94873901029024,46.17495670450872,60.135907334836446,21.702229651118824,220.69877991885065,144.32617760360745,75.10217601521558,22.504020017926745,3.3010884681594628,0.0899929565429687,0.0010587287454044,0.0,0.0,0.0,0.0,0.0,0.2699783569335937,0.0,0.0,0.0,0.0899921691894531,0.0,0.0,0.0,0.0,1.619879431152344,2.609809161376953,0.0899925476074218,0.0,0.0,0.0,0.0,1.5544437003580625,0.7067058767190357,3.6504,6.9358,0.3656525572933162,83.03514271311428,82.6862510448417,69.92767222905546,49.96814458986276,31.5012170824616,26.304316267200736,39.81190102876273,33.67545531014718,26.54331213218504,30.28142752965571,49.56562827875404,80.00939638780103,6.699735495201148,6.920905904254897,7.090340185445956,7.295883411349395,6.877013280941749,6.637737128505028,6.862841672139286,6.64404644146675,6.420217861205946,6.36748005805189,6.446164692122189,6.53371376498266,17.84333719826976,17.941732911342452,18.081898183244284,19.400598510360727,20.8236514651637,21.71231730232239,22.0639721201989,21.341976095482615,19.98647829177857,18.94020111239034,17.883955838470467,17.84010952195844,1.968942257282937,1.8429621347751983,0.7260353144484174,0.1875935364678747,0.0061289438548044,0.0013994071160347,0.0456424057094449,0.0115330990117409,0.0014766273263051,0.004981059716138,0.2126398511541439,1.4340002260650364,6.91156433606642,7.04647313211923,7.160825324265229,7.520884624731867,7.533693405452157,7.524434230943514,7.721165431599862,7.47215498778184,7.121214535813284,6.9190964705842894,6.7811572872992745,6.821469700814265,1.675109473173659,1.3200066231922143,0.3893295499431773,0.1030742363484322,0.003371289564001,0.0007693736538749666,0.0254296557397017,0.0063183156733253,0.0007893926752314196,0.0026237759103403,0.1108452695930668,0.7501637320527694,2072.975041189458,347.62708982937727,1441.9538163122008,631.0212248772577,3.044036770048048,1.5582,0.8008,0.0094906069815716,0.1577482907581238,0.0649737856955372,0.1532890226818874,0.0272353787829986,0.4242549378365728,0.1630079772633094,60.136,220.699,144.326
Cerro De Oro,1417.495413303771,0.7631425871420235,0.0925971768903029,0.3770739998161134,0.0685188488799114,0.1750058956595139,0.0388245970710354,0.2861475710210703,0.549821555142315,0.3505289024935267,0.0677931062988051,-0.0016381844217252,0.7675651012615515,0.7862697912641831,0.754637493630472,0.7389880633921341,0.7643146661760549,0.7636417611138623,0.7453343812681269,0.7983357018868177,0.7497877235322185,0.7773860315735135,0.7232370998005233,0.4147468333526753,0.3727837302881452,0.3535296738991145,0.3982154592758018,0.3975505203718961,0.3751037177853655,0.4028224072602573,0.3596502158730852,0.411042916264752,0.3429725968325139,0.1988770223259985,0.1727307883873214,0.1614897841008767,0.1881244666520846,0.1877950301416003,0.1737518208139443,0.190871635580146,0.1649819548618483,0.1958412866888688,0.1548807672392681,,,,,,,,,,,,,,,,,,,,,,,,,130.40215219749575,39.86717166211054,61.28901153282298,18.73757068119174,224.93067232546005,147.09362767877522,91.52837482088708,23.022244441006293,0.6160101157217991,0.2911329212861903,0.0899867736816406,0.5399159484863281,0.0899865905761718,0.1799723876953124,0.0,1.2598087646484375,0.4626296798167509,0.2699611511230468,0.4499355041503906,0.0899861450195312,1.5297633239746091,0.1799739624023437,0.9898532470703124,0.6299115112304687,0.0,1.2587491388298484,0.8998692138671875,0.5399163574218749,0.1799731506347656,0.0899858032226562,0.0,0.0,1.612487522656319,0.7133711826772242,3.4221,6.502,0.3781530850421668,83.134654787333,83.02086045259462,70.90623484858551,50.52870045011709,31.8150332229393,26.38562314715412,39.72765022121234,33.71961195888733,26.5298854879952,30.41963667378761,49.714790842693965,79.92138142236415,6.694083930264112,6.917341635857529,7.090010906200301,7.297349944849323,6.878848625457743,6.63740648479534,6.859126595137248,6.643003983249035,6.418966495292917,6.368476844933134,6.445838061187735,6.52914212102341,17.815849861883358,17.916097588205517,18.057818407735525,19.37705124270122,20.80046336918493,21.68892662544252,22.037770644526336,21.31697588717554,19.96171093622845,18.916305007811527,17.858676229095465,17.812558540813367,1.9884758127716895,1.9215464005234533,0.7481052666549979,0.1977605376758364,0.0063337580856177,0.0014063500136929,0.0447365347707296,0.0114188325046294,0.0014625869333592,0.004952485404492,0.210378290667779,1.425298904961939,6.903427841852585,7.03968746231468,7.155949751796416,7.517252616149724,7.531097401014428,7.520778857820133,7.714890936021374,7.467774270582383,7.116607013071882,6.91583939190663,6.776574263873173,6.814002135289486,1.6619210880837785,1.472061673779462,0.4012244985271177,0.1087294456700383,0.003485002283248,0.0007732422199170632,0.0249237550196829,0.0062557557693005,0.0007818320462434306,0.0026089413381529,0.1096753330598209,0.74539645270924,1712.9658006545435,321.1188488581685,1191.5327123518211,521.4330883027224,3.0440367700480477,1.5626,0.803,0.0157939357383458,0.3172867012862273,0.0110235224949271,0.0721336355361305,0.1675946218163199,0.0998783409696091,0.3162892421584394,61.289,224.931,147.094
Chaquijyá,495.3864846484271,0.6474352051934851,0.1779729129605972,0.3530499525455781,0.0997860980280163,0.1638953057548776,0.0568206654068027,0.1944189908808465,0.4319256305960202,0.2712997297607037,0.1223065105702221,-0.0045280207771103,0.6732399716801218,0.7127816462637614,0.6306075140538486,0.6265548250934716,0.698538144132086,0.6326840068139377,0.6101833494027312,0.725417568788082,0.631970807231607,0.6710809105927105,0.5888200094590159,0.4154379045780712,0.3517306420782025,0.341626486898278,0.3998248302497648,0.3516253109678613,0.3385086529933154,0.4180362227129472,0.3426071760484862,0.3699949862265234,0.3099716458947659,0.2010160760614245,0.1636927691168468,0.1572491336745286,0.1915545760791012,0.1633837251876897,0.156533121078314,0.2023840034154504,0.158305351765773,0.1733191247521284,0.1401329365692366,,,,,,,,,,,,,,,,,,,,,,,,,82.52984912481016,71.8891516457599,38.7890290886608,33.78790127350705,142.35573675538507,93.09366981278596,49.60865177556873,22.558110554051648,3.5545470537341792,0.8437755124798944,0.0,0.0,1.150798975830078,0.0109397548062193,0.0,0.7548461568914675,0.0,0.0,0.1799770568847656,0.0,0.2699661682128906,0.0,0.0,0.179976611328125,0.0,0.0,0.0899884643554687,0.0,0.0,0.0,0.0,0.0,1.033305613077344,0.607605658354927,4.337,8.2403,0.6174999794681235,84.58683788314104,83.06347112885169,72.56631813938176,54.22279881400506,35.727816362518226,29.14346776070717,46.0710675939801,38.45704697718145,29.165114517030545,35.60307299851281,62.134581969805865,82.5926660022091,6.572999071705937,6.766860913166603,6.971360435088947,7.212825366447725,6.8687135832056585,6.592159060321713,6.7876522416669145,6.594848222068964,6.382341170331779,6.346752893955006,6.406008079056611,6.4431053202093285,17.23451749690887,17.341270372694044,17.505478992216055,18.8462150630951,20.290542194120352,21.17688966560365,21.479390158253334,20.780968903572337,19.445570166778573,18.40069460407381,17.314383016204843,17.237757096670215,2.515140111936938,2.0415919052263383,0.8344740683990106,0.3040323047075774,0.0162359503051873,0.0031650343425671,0.1219652191215874,0.0306993795927024,0.0031163896287014,0.0165019113596901,0.5802414710127418,1.961978812668944,6.729581872090177,6.850634417660176,6.986742003142002,7.372060935286764,7.440537579721067,7.414311280872086,7.583887643334534,7.354674619331046,7.011484410180148,6.816044348744651,6.655749385852179,6.661445563607371,3.247496038029555,1.710310204395056,0.442228734012424,0.1655742551998449,0.0088840110034243,0.0017287136560588,0.0673958874743925,0.016698518200073,0.001654472582146,0.0086373011708481,0.3001270805382648,1.4392645373553945,1159.9934128074456,328.1454927421661,806.8871526475072,353.1062601599388,3.044036770048048,1.8322,0.9416,0.2030491767880469,0.2199710140160888,0.0926493289394375,0.2382105909665831,0.0695584964182218,0.0961942847418896,0.0803671081297319,38.789,142.356,93.094
Chuiescalera,1624.5276491314128,0.70213232834297,0.1504158681321062,0.3708769918897874,0.0881877383011224,0.1728360173050915,0.0505462345381506,0.2231330104848986,0.4778807771593938,0.3079044011498765,0.1059837526305893,-0.0023584783903761,0.717699140386703,0.7331993590262033,0.6902795540025862,0.6795502151051831,0.7396854168535779,0.7283949874454793,0.6711143723726812,0.7544895671547381,0.6930044706798918,0.7215391709001282,0.6596027627596375,0.4007227259023314,0.3756653977766101,0.3611281009596784,0.40855364094733,0.4026647220321696,0.3601093088747149,0.4042303109047592,0.3615292198767713,0.3915573909701135,0.3413035239948507,0.1910777048730289,0.1764306288718576,0.1672162434922133,0.1955656839842554,0.191549309255417,0.1672439812167095,0.1925734752899523,0.1674135251607772,0.1851389469882997,0.1561738315611717,,,,,,,,,,,,,,,,,,,,,,,,,101.29970623512185,55.59601558717452,47.61086193050728,26.130127325972115,174.73186328496095,114.26606863321732,62.91335377996131,22.994929821521957,0.9885247720780336,4.499478326416016,3.879853628240847,0.5399381774902343,12.238832116699216,4.162912383889591,3.3600166868920427,6.479400592041013,2.0698112548828123,6.749414343261721,5.490562133789064,1.6198362670898436,3.422859679457721,8.189265960693357,0.9899107971191404,0.8099172180175781,1.7098318542480468,1.889829583740234,3.441922297004251,0.5967715387561274,0.425605869140625,0.0,0.4499497375488281,1.2598922973632811,1.1565104016402752,0.684366337060015,4.1668,7.9169,0.6174999794681235,84.58683788314104,83.06347112885169,72.56631813938176,54.22279881400506,35.727816362518226,29.14346776070717,46.0710675939801,38.45704697718145,29.165114517030545,35.60307299851281,62.134581969805865,82.5926660022091,6.572999071705937,6.766860913166603,6.971360435088947,7.212825366447725,6.8687135832056585,6.592159060321713,6.7876522416669145,6.594848222068964,6.382341170331779,6.346752893955006,6.406008079056611,6.4431053202093285,17.23451749690887,17.341270372694044,17.505478992216055,18.8462150630951,20.290542194120352,21.17688966560365,21.479390158253334,20.780968903572337,19.445570166778573,18.40069460407381,17.314383016204843,17.237757096670215,2.515140111936938,2.0415919052263383,0.8344740683990106,0.3040323047075774,0.0162359503051873,0.0031650343425671,0.1219652191215874,0.0306993795927024,0.0031163896287014,0.0165019113596901,0.5802414710127418,1.961978812668944,6.729581872090177,6.850634417660176,6.986742003142002,7.372060935286764,7.440537579721067,7.414311280872086,7.583887643334534,7.354674619331046,7.011484410180148,6.816044348744651,6.655749385852179,6.661445563607371,3.247496038029555,1.710310204395056,0.442228734012424,0.1655742551998449,0.0088840110034243,0.0017287136560588,0.0673958874743925,0.016698518200073,0.001654472582146,0.0086373011708481,0.3001270805382648,1.4392645373553945,1344.246577085296,334.04744725218967,935.052976219409,409.1936008658862,3.044036770048048,1.8327,0.9418,0.1028557823482253,0.293125134769964,0.0558270880377907,0.1656528622251428,0.0939014969740668,0.1547565811893508,0.1338810544554596,47.611,174.732,114.266
Chukumuk,785.3253264838098,0.724408071522593,0.1169180961764127,0.3552768903642048,0.0693855805704105,0.1622808192183279,0.0389717376808122,0.2438311378890666,0.4943394393109706,0.3214779247567353,0.082521382973158,-0.0003945611561732852,0.7215396286240015,0.7387379943079389,0.7095580595436445,0.684601787969103,0.7284344376594335,0.7360927555893476,0.7051854988893321,0.7596113470394034,0.7035928037487194,0.7467849603585707,0.68504138910671,0.3853444306986012,0.3594442662996339,0.3300305386923287,0.3800062615320266,0.3807343968544439,0.3426308763566528,0.3836342773113889,0.3375127035402252,0.3891777415191544,0.3240264275479199,0.18072570464386,0.1648898008912253,0.1481369368771745,0.1775224961324965,0.1775756925286691,0.1549294507377251,0.1789900655938257,0.1523268916688734,0.1827109063228119,0.1442733611751553,,,,,,,,,,,,,,,,,,,,,,,,,105.37240199029674,39.43324597853819,49.52502893543948,18.533625609912367,181.75685619306316,118.86006944505482,85.11890439525185,23.005534858247,0.8476768002723757,0.0,0.0,0.0,0.0899882019042968,0.0,0.989889422607422,2.429716540527344,0.0,10.25876367797852,0.0899899291992187,0.0,0.0,0.0899892395019531,0.7199160278320311,0.6299304504394531,0.0,0.7199179016113282,0.0,0.9898901550292968,0.0,0.0,0.0,0.0,1.1961533725619384,0.6378595212870003,3.4057,6.4708,0.3553337337000704,82.84486483427109,82.91616983623082,70.3718194474554,50.009537458137615,31.30694177619398,26.015245002940773,38.807847470531165,33.023581139775175,26.178288009109338,29.685609702656425,48.166393463984086,79.39951689255699,6.715473081501089,6.947128412769018,7.116709597577418,7.32132474262602,6.883555356772536,6.642707533307875,6.858944250662251,6.642416969437419,6.421392040413039,6.367741564975342,6.447088089924227,6.541869806235885,17.90141175675689,18.00289813502013,18.14186651790231,19.457311551226116,20.874268370720657,21.7616169924516,22.11456937504052,21.39080031689817,20.033859092184223,18.9879170173948,17.93393015600352,17.894650338843125,1.9065341801292304,1.879745603071569,0.7299391934590778,0.1863450202505769,0.0057437783435868,0.0012824714430566,0.0394619742596168,0.0101401015613528,0.0013380040251258,0.0043575959162508,0.1839505036957343,1.353865877948005,6.930834611760503,7.071859541345067,7.186035889420007,7.545061153264301,7.545920695528388,7.5350372620711505,7.72641436751848,7.478598708212047,7.129456264071252,6.927220752283239,6.790654444641811,6.835882573153088,1.527005768267924,1.4029820209528732,0.3921996173058102,0.1025835535195954,0.0031618369154122,0.0007054767258793244,0.0219899837832876,0.0055565662795175,0.0007155804488347139,0.0022960611065236,0.0959199041950574,0.7088884349001299,2098.701608443997,325.3744223253324,1459.8491218977465,638.8524865462506,3.044036770048047,1.5914,0.8178,0.0486658749849473,0.2469131403680551,0.0061315493584085,0.1244097904539059,0.1222133472486503,0.0686548611978688,0.383011436388163,49.525,181.757,118.86
Concepción,626.5697881197384,0.6468301575024366,0.1532254404318442,0.3520396916682689,0.0871024619030386,0.1633606003672776,0.0494495410287576,0.2013972915177856,0.4380217863119531,0.2670131045273436,0.1032528008746532,-0.0016295959340567,0.6507960309719816,0.6731956404703846,0.6405842950303361,0.6166913872421096,0.6566096607611641,0.6264304514656023,0.6286435027196354,0.6912209612327543,0.6358653875676052,0.6582171548744395,0.6071700513232299,0.3920337435916224,0.3535403262258331,0.3386186704787339,0.3704039154364049,0.3506759594492225,0.3464310870878929,0.3887262004634089,0.3444488757375157,0.3676662223351917,0.3213648841378884,0.1885143032125192,0.1643795666844323,0.1558616602070425,0.175109671893662,0.16276269221448,0.1606568316975232,0.1856444801892657,0.1589512190548182,0.1728439187965257,0.1456161323301039,,,,,,,,,,,,,,,,,,,,,,,,,64.76650931353412,52.19377736772845,30.440259377361013,24.531075362832265,111.715751914915,73.05662250566628,42.89510050251253,20.98306330448533,6.330159346760087,0.0,0.0,0.0,0.179968017578125,0.0899835571289062,2.34555495521695,0.2448984900620404,0.5924818503226486,0.1799645751953125,0.7279860442995557,0.0,0.4499195495605468,0.0899837951660156,0.0,0.0,0.0,0.0,0.4499119323730469,0.0,0.0,0.179964306640625,0.0,0.0,0.8447058657000674,0.5861965661782622,3.9148,7.4381,0.6174999794681235,84.58683788314104,83.06347112885169,72.56631813938176,54.22279881400506,35.727816362518226,29.14346776070717,46.0710675939801,38.45704697718145,29.165114517030545,35.60307299851281,62.134581969805865,82.5926660022091,6.572999071705937,6.766860913166603,6.971360435088947,7.212825366447725,6.8687135832056585,6.592159060321713,6.7876522416669145,6.594848222068964,6.382341170331779,6.346752893955006,6.406008079056611,6.4431053202093285,17.23451749690887,17.341270372694044,17.505478992216055,18.8462150630951,20.290542194120352,21.17688966560365,21.479390158253334,20.780968903572337,19.445570166778573,18.40069460407381,17.314383016204843,17.237757096670215,2.515140111936938,2.0415919052263383,0.8344740683990106,0.3040323047075774,0.0162359503051873,0.0031650343425671,0.1219652191215874,0.0306993795927024,0.0031163896287014,0.0165019113596901,0.5802414710127418,1.961978812668944,6.729581872090177,6.850634417660176,6.986742003142002,7.372060935286764,7.440537579721067,7.414311280872086,7.583887643334534,7.354674619331046,7.011484410180148,6.816044348744651,6.655749385852179,6.661445563607371,3.247496038029555,1.710310204395056,0.442228734012424,0.1655742551998449,0.0088840110034243,0.0017287136560588,0.0673958874743925,0.016698518200073,0.001654472582146,0.0086373011708481,0.3001270805382648,1.4392645373553945,1157.4665085822803,323.60591356333737,805.1294473599206,352.3370612223594,3.044036770048048,1.7489,0.8987,0.1020288767157667,0.0907361736740626,0.0286404383680579,0.304175496451034,0.0811352846379557,0.2383841113058735,0.1548996188472488,30.44,111.715,73.056
