nombre,year,loss_ha
La Catarata,2005,0.0
Palopó,2005,0.0899794921875
San Buenaventura,2005,0.0
San Juan La Laguna,2005,0.0899973205566406
San Marcos La Laguna,2005,0.7199583984375
San Pablo La Laguna,2005,3.8387838481828274
San Pedro La Laguna,2005,0.1799894653320312
Nimayá - Xepec,2005,0.0
Santa Cruz La Laguna,2005,0.0
Santiago Atitlán,2005,0.0
Cerro De Oro,2005,0.1799723876953124
San Antonio Chacayá,2005,0.9899592773437502
Chukumuk,2005,0.0
Panabaj,2005,0.6299314941406251
Cerro Chuitinamit,2005,0.0
Tzununá,2005,0.2699802734375
Barreneché - María Tecún,2005,0.6708543459185432
Argueta,2005,0.2699777282714843
Chaquijyá,2005,0.0109397548062193
Xibalbay,2005,1.2975960032264855
Parracaná,2005,4.769722375488282
El Novillero,2005,1.169910949707031
Chuiescalera,2005,4.162912383889591
Pamachá,2005,0.8389069462794886
Río Quiscab,2005,0.0
Pujujil,2005,1.2869489269062115
Pujujilito,2005,0.5398750671386718
Xajaxak,2005,0.0
Patzutzún,2005,0.0
Concepción,2005,0.0899835571289062
Panasacar,2005,0.1799644653320312
Patanatic - Pamuch,2005,0.0
San Francisco,2005,0.0
Tzalá,2005,0.0899811706542968
Panajachel,2005,0.2699522888183593
Tolimán,2006,6.118892175292972
Jaibalito,2006,0.8692084393669577
La Catarata,2006,0.26995625
Palopó,2006,6.740702868628409
San Buenaventura,2006,0.8098657409667969
San Juan La Laguna,2006,8.367268670103783
San Marcos La Laguna,2006,0.5399675231933594
San Pablo La Laguna,2006,1.0799554260253907
San Pedro La Laguna,2006,0.0899956726074218
Nimayá - Xepec,2006,0.0
Santa Cruz La Laguna,2006,0.8293152839211856
Santiago Atitlán,2006,0.0
Cerro De Oro,2006,0.0
San Antonio Chacayá,2006,4.769737866210937
Chukumuk,2006,0.989889422607422
Panabaj,2006,6.39855716492896
Cerro Chuitinamit,2006,0.0
Tzununá,2006,1.259892639160156
Barreneché - María Tecún,2006,0.0
Argueta,2006,0.4499515258789063
Chaquijyá,2006,0.0
Xibalbay,2006,0.330307570848652
Parracaná,2006,0.1799900878906249
El Novillero,2006,2.157698922119141
Chuiescalera,2006,3.3600166868920427
Pamachá,2006,0.1799907592773437
Río Quiscab,2006,2.5020323194316787
Pujujil,2006,0.3599317626953124
Pujujilito,2006,3.812352706609988
Xajaxak,2006,0.449924560546875
Patzutzún,2006,1.0402550260656018
Concepción,2006,2.34555495521695
Panasacar,2006,4.002532066099878
Patanatic - Pamuch,2006,3.875136561494716
San Francisco,2006,3.2393774047851567
Tzalá,2006,0.1799645202636718
Panajachel,2006,0.9898239990234377
Tolimán,2007,9.792317740765736
Jaibalito,2007,0.4499554077148437
La Catarata,2007,1.1355907453709022
Palopó,2007,4.0491052307128905
San Buenaventura,2007,0.834915615162569
San Juan La Laguna,2007,4.428542032733993
San Marcos La Laguna,2007,0.0
San Pablo La Laguna,2007,1.1244201837038528
San Pedro La Laguna,2007,0.8099507324218751
Nimayá - Xepec,2007,0.1153868299775965
Santa Cruz La Laguna,2007,0.1799795776367187
Santiago Atitlán,2007,0.6736886716356464
Cerro De Oro,2007,1.2598087646484375
San Antonio Chacayá,2007,5.1297014160156245
Chukumuk,2007,2.429716540527344
Panabaj,2007,2.8063284533691406
Cerro Chuitinamit,2007,0.0
Tzununá,2007,0.2699785095214843
Barreneché - María Tecún,2007,1.5771074885589005
Argueta,2007,3.599686108398437
Chaquijyá,2007,0.7548461568914675
Xibalbay,2007,1.2241812823366651
Parracaná,2007,2.249882482910156
El Novillero,2007,2.87971275024414
Chuiescalera,2007,6.479400592041013
Pamachá,2007,2.024741852357154
Río Quiscab,2007,0.934121034414254
Pujujil,2007,0.6298812011718751
Pujujilito,2007,1.0197736229511336
Xajaxak,2007,0.2699563354492187
Patzutzún,2007,0.0
Concepción,2007,0.2448984900620404
Panasacar,2007,1.079761065673828
Patanatic - Pamuch,2007,0.179960986328125
San Francisco,2007,0.989803845214844
Tzalá,2007,1.144358537454044
Panajachel,2007,0.1799682250976562
Tolimán,2008,5.399036920166016
Jaibalito,2008,0.4499552307128907
La Catarata,2008,0.7198893188476563
Palopó,2008,4.858925128173827
San Buenaventura,2008,0.1273894631539139
San Juan La Laguna,2008,2.339909027099609
San Marcos La Laguna,2008,0.5399673828125
San Pablo La Laguna,2008,1.0799592041015629
San Pedro La Laguna,2008,0.0899955017089843
Nimayá - Xepec,2008,0.4978999634507123
Santa Cruz La Laguna,2008,0.0899895690917968
Santiago Atitlán,2008,0.0
Cerro De Oro,2008,0.4626296798167509
San Antonio Chacayá,2008,0.4499697814941407
Chukumuk,2008,0.0
Panabaj,2008,1.8672184579407936
Cerro Chuitinamit,2008,0.2699783569335937
Tzununá,2008,1.889846350097656
Barreneché - María Tecún,2008,1.8897687072753908
Argueta,2008,3.149745227050781
Chaquijyá,2008,0.0
Xibalbay,2008,0.4499290832519532
Parracaná,2008,0.0
El Novillero,2008,0.2615056525017233
Chuiescalera,2008,2.0698112548828123
Pamachá,2008,0.6299704956054688
Río Quiscab,2008,0.997986836894914
Pujujil,2008,0.2699493041992187
Pujujilito,2008,0.9128439755667892
Xajaxak,2008,0.0899851745605468
Patzutzún,2008,0.1651409159581801
Concepción,2008,0.5924818503226486
Panasacar,2008,0.4640176236500459
Patanatic - Pamuch,2008,3.3293254821777345
San Francisco,2008,0.1799641418457031
Tzalá,2008,3.280276200669233
Panajachel,2008,0.7198705505371094
Tolimán,2009,3.2853036411659398
Jaibalito,2009,0.4040770846497779
La Catarata,2009,0.0
Palopó,2009,2.3394807678222658
San Buenaventura,2009,0.989836572265625
San Juan La Laguna,2009,3.7798517883300784
San Marcos La Laguna,2009,0.0847019761029411
San Pablo La Laguna,2009,0.2636385136144302
San Pedro La Laguna,2009,0.6299684875488281
Nimayá - Xepec,2009,2.7594578546501607
Santa Cruz La Laguna,2009,0.2699687927246094
Santiago Atitlán,2009,0.089990673828125
Cerro De Oro,2009,0.2699611511230468
San Antonio Chacayá,2009,9.780405425020104
Chukumuk,2009,10.25876367797852
Panabaj,2009,2.6485715168313417
Cerro Chuitinamit,2009,0.0
Tzununá,2009,0.1355183842198989
Barreneché - María Tecún,2009,1.0798719299316406
Argueta,2009,0.6299403564453124
Chaquijyá,2009,0.0
Xibalbay,2009,1.7097356933593748
Parracaná,2009,0.0
El Novillero,2009,4.589553356933594
Chuiescalera,2009,6.749414343261721
Pamachá,2009,0.0899963928222656
Río Quiscab,2009,1.0798661376953127
