nombre,year,ndvi,evi2,nirv
Xajaxak,2018,0.6896941609145838,0.3667664270565371,0.1711030545315755
Patzutzún,2018,0.7394237732243095,0.3899053364018892,0.1839136052523604
Concepción,2018,0.6566096607611641,0.3704039154364049,0.175109671893662
Panasacar,2018,0.7389343512739697,0.3782373186625298,0.1774557366769019
Patanatic - Pamuch,2018,0.6677967432057748,0.3369827671054165,0.1531110730203762
San Francisco,2018,0.6584600947957994,0.3622769068963888,0.1694438823881359
Tzalá,2018,0.6166890658697652,0.3300876808072733,0.149786297892268
Panajachel,2018,0.5670362798527522,0.3149736643597695,0.1444716001802916
Tolimán,2019,0.7476227194517193,0.4176726167784789,0.2015891889005473
Jaibalito,2019,0.721431279955821,0.4246231941992361,0.2066335630650511
La Catarata,2019,0.5695735193207919,0.3224290579283716,0.1471296904335477
Palopó,2019,0.6233409849962631,0.3005320572060361,0.1336274213458858
San Buenaventura,2019,0.6229700563508568,0.3475060330903893,0.1600324234943695
San Juan La Laguna,2019,0.7638780600186955,0.4171524577185355,0.2013147099268956
San Marcos La Laguna,2019,0.7790977072862093,0.4626696971213921,0.2301495906213803
San Pablo La Laguna,2019,0.7736816561122092,0.4720267264768526,0.2369203103984971
San Pedro La Laguna,2019,0.759140361048062,0.3777088100551379,0.1768379168973347
Nimayá - Xepec,2019,0.6394276967721652,0.3106764165788774,0.1375138189969351
Santa Cruz La Laguna,2019,0.7062189674952026,0.4129879682388085,0.2004799562732701
Santiago Atitlán,2019,0.7208037562648691,0.3506493239665207,0.1612317181492111
Cerro De Oro,2019,0.7636417611138623,0.3975505203718961,0.1877950301416003
San Antonio Chacayá,2019,0.8067747295817674,0.4807645686209574,0.2413781262203615
Chukumuk,2019,0.7360927555893476,0.3807343968544439,0.1775756925286691
Panabaj,2019,0.807691855031661,0.4494515083984682,0.2206995265184283
Cerro Chuitinamit,2019,0.7301674079004928,0.4085583412065992,0.1956689248412175
Tzununá,2019,0.7516180799616655,0.4400758583055388,0.2155474175641989
Barreneché - María Tecún,2019,0.707345186737947,0.3633802145084228,0.168722032919955
Argueta,2019,0.7132744835283443,0.356351855540367,0.164069564670965
Chaquijyá,2019,0.6326840068139377,0.3516253109678613,0.1633837251876897
Xibalbay,2019,0.6185974778545275,0.3307934968887601,0.1511135979877635
Parracaná,2019,0.6685543049824547,0.3451329897700972,0.1579948296548669
El Novillero,2019,0.6580210424631229,0.3430740163371898,0.1568112127048554
Chuiescalera,2019,0.7283949874454793,0.4026647220321696,0.191549309255417
Pamachá,2019,0.6361483944910674,0.3127527786434383,0.1400591268861181
Río Quiscab,2019,0.670122654651463,0.379203524198447,0.1801261149372912
Pujujil,2019,0.6785842812270599,0.3530762321011435,0.1624671824657267
Pujujilito,2019,0.6909826218010372,0.3450520597700115,0.157442475065941
Xajaxak,2019,0.6225923659509656,0.3302542417775407,0.1499373322136052
Patzutzún,2019,0.652713222454389,0.3252776671805008,0.1464332587463096
Concepción,2019,0.6264304514656023,0.3506759594492225,0.16276269221448
Panasacar,2019,0.6865024134556488,0.3472270291542838,0.1591162637203808
Patanatic - Pamuch,2019,0.6268884592742374,0.307954930491143,0.136468915741974
San Francisco,2019,0.641699297718496,0.3482398974620208,0.1604357341865809
Tzalá,2019,0.5730914844897346,0.2957860847744257,0.1301630626832264
Panajachel,2019,0.5608090844142476,0.3200277396429565,0.1474548408447975
Tolimán,2020,0.7425529867026444,0.4211642321992187,0.2037783740392438
Jaibalito,2020,0.6385297893269231,0.3719864169111881,0.1749872752087999
La Catarata,2020,0.5187596760728588,0.279456601550088,0.1231439621491688
Palopó,2020,0.6380466222411962,0.3047457269420279,0.1359933630187544
San Buenaventura,2020,0.5884157870419635,0.3151942696369878,0.1421550069493004
San Juan La Laguna,2020,0.7276292242915411,0.3975576668447451,0.1895125802340737
San Marcos La Laguna,2020,0.7207882971852838,0.4052516691644432,0.1940888153391838
San Pablo La Laguna,2020,0.7054222610297204,0.3999469306717425,0.1914162325750106
San Pedro La Laguna,2020,0.7297318453062769,0.3578050227193278,0.1648207173561542
Nimayá - Xepec,2020,0.6308121828002112,0.295233112163912,0.1289602345164302
Santa Cruz La Laguna,2020,0.6264056452869255,0.3349532009563443,0.1535194654838496
Santiago Atitlán,2020,0.7185786220093633,0.3456036171335467,0.1582905570393205
Cerro De Oro,2020,0.7453343812681269,0.3751037177853655,0.1737518208139443
San Antonio Chacayá,2020,0.7814111475760015,0.4619913105880648,0.2291332070449716
Chukumuk,2020,0.7051854988893321,0.3426308763566528,0.1549294507377251
Panabaj,2020,0.7955032095769524,0.4327466677128661,0.209417502404407
Cerro Chuitinamit,2020,0.6856796399424204,0.3690656844433735,0.1717659557260605
Tzununá,2020,0.6905686608248597,0.3920748381368297,0.1862463719280097
Barreneché - María Tecún,2020,0.6870479542927048,0.3529485585979003,0.1631000880528784
Argueta,2020,0.6851770341810405,0.3379397879010503,0.1540884722385292
Chaquijyá,2020,0.6101833494027312,0.3385086529933154,0.156533121078314
Xibalbay,2020,0.6015011007529913,0.318657984422889,0.1445091806372647
Parracaná,2020,0.6248755335794277,0.3175538012672711,0.1435096772913935
El Novillero,2020,0.587214278925929,0.2967234745622982,0.1321122483834685
Chuiescalera,2020,0.6711143723726812,0.3601093088747149,0.1672439812167095
Pamachá,2020,0.5762950262036934,0.2889614946224518,0.1279559607953926
Río Quiscab,2020,0.628834614696121,0.3346741307171108,0.1536626209654596
Pujujil,2020,0.6714627020699581,0.3390217734779292,0.1545611988554043
Pujujilito,2020,0.6958135379790807,0.3477461470994731,0.1594791898876974
