nombre,mes,ffmc,dmc,dc,isi,bui,fwi
San Antonio Chacayá,3,66.54513357666002,7.257205269258132,18.60820043812544,0.6115438276959403,7.349058583336482,0.332409659964812
Chukumuk,3,70.3718194474554,7.116709597577418,18.14186651790231,0.7299391934590778,7.186035889420007,0.3921996173058102
Panabaj,3,67.77507858255818,7.263478423480677,18.59581242719589,0.6377418149550185,7.349845657422274,0.3467226359652738
Cerro Chuitinamit,3,69.92767222905546,7.090340185445956,18.081898183244284,0.7260353144484174,7.160825324265229,0.3893295499431773
Tzununá,3,72.56631813938176,6.971360435088947,17.505478992216055,0.8344740683990106,6.986742003142002,0.442228734012424
Barreneché - María Tecún,3,76.32385653115054,6.973582104304279,17.439669124884546,1.024972719114854,6.974719830345644,0.5426978578413758
Argueta,3,76.80066538010604,6.973864020663043,17.43131825156786,1.049145843353417,6.973194289479438,0.555446780751489
Chaquijyá,3,72.56631813938176,6.971360435088947,17.505478992216055,0.8344740683990106,6.986742003142002,0.442228734012424
Xibalbay,3,72.56631813938176,6.971360435088947,17.505478992216055,0.8344740683990106,6.986742003142002,0.442228734012424
Parracaná,3,74.8433100269312,6.968219718317214,17.450697183518535,0.9585770510018032,6.974229723286906,0.5075536036940573
El Novillero,3,73.43288222585558,6.971872796787832,17.49030191040898,0.8784068967617729,6.983969447787803,0.4653989389264652
Chuiescalera,3,72.56631813938176,6.971360435088947,17.505478992216055,0.8344740683990106,6.986742003142002,0.442228734012424
Pamachá,3,71.22034797663338,6.958306403709649,17.48900793206821,0.797084560044023,6.976896131257203,0.4221950382239207
Río Quiscab,3,72.56631813938176,6.971360435088947,17.505478992216055,0.8344740683990106,6.986742003142002,0.442228734012424
Pujujil,3,72.56631813938176,6.971360435088947,17.505478992216055,0.8344740683990106,6.986742003142002,0.442228734012424
Pujujilito,3,75.54625643425496,6.995465450478858,17.540856824324138,1.0135890476111904,7.005885736329697,0.5379940025951327
Xajaxak,3,72.56631813938176,6.971360435088947,17.505478992216055,0.8344740683990106,6.986742003142002,0.442228734012424
Patzutzún,3,75.94672245016676,6.998704859661692,17.545611157492814,1.0376598353314042,7.008458411935948,0.5508636434323346
Concepción,3,72.56631813938176,6.971360435088947,17.505478992216055,0.8344740683990106,6.986742003142002,0.442228734012424
Panasacar,3,76.0307076504347,6.999384224247351,17.54660822992205,1.0427079289197865,7.00899795004263,0.5535626473930778
Patanatic - Pamuch,3,75.98121637170539,6.998983884402231,17.546020669383392,1.0397331594837755,7.00868000794405,0.5519721629162113
San Francisco,3,72.56631813938176,6.971360435088947,17.505478992216055,0.8344740683990106,6.986742003142002,0.442228734012424
Tzalá,3,74.69114370616091,6.988548359106101,17.53070492467573,0.9621908361850864,7.000392317241054,0.510513534219225
Panajachel,3,72.56631813938176,6.971360435088947,17.505478992216055,0.8344740683990106,6.986742003142002,0.442228734012424
Tolimán,4,49.74339419913659,7.396918050827573,19.644517156471096,0.1754971404648415,7.620400044318271,0.0971632992919175
Jaibalito,4,54.22279881400506,7.212825366447725,18.8462150630951,0.3040323047075774,7.372060935286764,0.1655742551998449
La Catarata,4,54.22279881400506,7.212825366447725,18.8462150630951,0.3040323047075774,7.372060935286764,0.1655742551998449
Palopó,4,54.53213756564198,7.33306268694406,19.24709936272995,0.3126727931448877,7.511418541975749,0.1717763641229468
San Buenaventura,4,54.22279881400506,7.212825366447725,18.8462150630951,0.3040323047075774,7.372060935286764,0.1655742551998449
San Juan La Laguna,4,46.22517180224023,7.174096368981135,19.25928552207948,0.1233207372650068,7.429327408982659,0.0675192784386635
San Marcos La Laguna,4,53.38308993974589,7.223329609563658,18.950377477645883,0.2798405347824424,7.3973499330493375,0.1525975073338029
San Pablo La Laguna,4,51.59614330430907,7.209466305003227,19.023206598992196,0.2372177959413721,7.403779397223071,0.1294588685828705
San Pedro La Laguna,4,50.86396331696838,7.254842338911455,19.262864721298225,0.2072652250070374,7.473216926337057,0.113667263735677
Nimayá - Xepec,4,53.45178800591872,7.27187009234137,19.137646166610725,0.2816325395533723,7.458435476698408,0.1542900541108067
Santa Cruz La Laguna,4,54.22279881400506,7.212825366447725,18.8462150630951,0.3040323047075774,7.372060935286764,0.1655742551998449
Santiago Atitlán,4,48.03003062599966,7.449292631725824,19.84767885482096,0.1399341150925283,7.686364824887641,0.0778393783274433
Cerro De Oro,4,50.52870045011709,7.297349944849323,19.37705124270122,0.1977605376758364,7.517252616149724,0.1087294456700383
San Antonio Chacayá,4,46.699192041828255,7.445647324807137,19.90320602132564,0.1158091291670708,7.694829910102399,0.0644189785142756
Chukumuk,4,50.009537458137615,7.32132474262602,19.457311551226116,0.1863450202505769,7.545061153264301,0.1025835535195954
Panabaj,4,47.350030768915126,7.453738060400958,19.89060551036073,0.1271094842095893,7.696776936836006,0.0707559810292073
Cerro Chuitinamit,4,49.96814458986276,7.295883411349395,19.400598510360727,0.1875935364678747,7.520884624731867,0.1030742363484322
Tzununá,4,54.22279881400506,7.212825366447725,18.8462150630951,0.3040323047075774,7.372060935286764,0.1655742551998449
